,answered,rank
11013,1024,0.5103970618231498
61946,250,0.5143254248051278
30717,728,0.5094216847381544
78358,2398,0.5630318163412424
92084,2107,0.5634455884433626
18335,1025,0.5295085878437245
19601,880,0.3459116790369053
43561,615,0.3380413066093945
3630,737,0.352599729350548
5262,731,0.34876004154271456
83262,934,0.28238938772895233
100381,935,0.28577804538947205
158918,851,0.2760826743405541
100397,828,0.2875258718566851
98217,2129,0.36340179970799996
158968,2952,0.31347802501847516
162563,2579,0.3251132951755133
158967,2091,0.32305192576008845
158966,2139,0.3074337662456253
131179,2424,0.3289721108929455
107134,2662,0.4568624938385798
102836,562,0.3939371482723584
104358,446,0.38405962462152876
102806,446,0.381819199984942
102859,269,0.40567351874689345
102805,446,0.381819199984942
123643,789,0.3787814110132747
45312,461,0.38642724799366407
188434,107,0.4201995565900153
188435,107,0.4201995565900153
6311,1312,0.4205230228206855
134796,1211,0.43661155246695776
26223,2412,0.5044616284331426
23868,1325,0.45644600192817303
80053,1064,0.45446111235935227
170131,2671,0.377947081442729
40480,36,0.33753056884714405
99025,805,0.3448811144223511
146640,733,0.35280713144733683
175338,440,0.36850713617940556
174471,320,0.335253519717448
131454,4180,0.4147032857623197
146071,1631,0.4035334422337113
131606,309,0.41707092595222917
132105,36,0.3143529608002046
188905,36,0.3143529608002046
19980,1882,0.4078100229953665
131646,1881,0.4029522717710854
131934,1881,0.4038735931830977
133364,1845,0.4041701353460751
148154,409,0.30939151124293957
148158,338,0.31220048586970317
150416,144,0.3574409548654199
148259,229,0.30911610598127154
188891,71,0.30009150840714177
162931,1911,0.414458253087339
24925,1923,0.4160565757522768
162930,2084,0.4206662042130965
163818,2054,0.4099171233362391
162932,1824,0.4114583682489552
173740,337,0.3786225750561584
174409,3711,0.4092698639229432
174410,1544,0.3960704861876668
174411,1848,0.3955704714760384
171925,2763,0.4486369280544725
174408,2130,0.3973012196630482
106320,477,0.46323822269416753
25856,81,0.3885143130578939
47397,81,0.3885143130578939
104809,81,0.3885143130578939
67840,81,0.3885143130578939
155543,116,0.4030496789164763
133629,3038,0.4247498324514005
103718,1331,0.41151342660137125
8735,4435,0.3553018809907412
147057,4884,0.36194541559136306
174051,773,0.32880492954062324
188922,186,0.31316553162653976
100929,1524,0.3306650417012817
101593,983,0.30252387501693145
100927,1031,0.3205069648515357
90713,815,0.30605312481107655
148418,1284,0.3263499311615631
149910,1168,0.331572581596979
101592,1214,0.3248062226667714
127923,1214,0.28441259674717173
8915,1726,0.5359099987603377
118414,180,0.37347867351283
102105,215,0.34944591375835327
118418,144,0.33655527655242395
120990,108,0.31964564233490234
125343,562,0.34653459013468607
125344,685,0.3415339294839277
8639,932,0.3670998525150705
125341,829,0.3376147736021591
145730,36,0.2863471046496855
152524,639,0.34718902952733866
41282,841,0.3212099741035184
154166,753,0.34701498560289357
19327,1325,0.35056241825535667
167183,575,0.29372061376233416
16255,562,0.24690273110184688
41829,229,0.2773756914248332
172834,458,0.21182390989506025
161025,639,0.2456562479483525
173094,600,0.21534517146059942
172835,327,0.22307124645487747
2927,1428,0.3297195111499682
145787,1429,0.3899116645783332
66751,215,0.35741355995225477
182256,185,0.31288768669259626
182257,1039,0.40263727499699914
15617,479,0.36249687431093625
141690,263,0.2860972341797009
3747,331,0.30261016445209965
31098,436,0.2975049333730592
4147,177,0.2819235181145697
43559,2173,0.5466552441467133
134620,634,0.26212135779960144
138585,422,0.2516331550264013
179071,759,0.33016053365832676
178285,457,0.24884921672733584
134617,374,0.28014649117569784
121856,438,0.24999510100218772
149848,510,0.26136745717694804
150049,219,0.3207640129143114
121857,292,0.2816809748675617
172619,770,0.2736240016598552
20005,2706,0.4315315280865622
171960,2204,0.4334245860750585
117733,2517,0.4346696325619193
138022,788,0.4275647604520795
138019,1229,0.3637519957725601
147338,726,0.4285785101000373
178638,699,0.4471452578427847
163845,36,0.25998698279978694
143399,1138,0.32101179412855574
126157,1437,0.28316468703136166
163399,820,0.3102065164270426
161403,1438,0.27023871812829814
164491,1251,0.2693126527597619
112232,332,0.3058325333662009
139644,2622,0.3492591496711806
146420,1445,0.35779665213945644
4905,2214,0.3369367330830686
185523,144,0.27318885686692834
166724,36,0.26459290784653555
134618,36,0.26477163757238353
154121,72,0.2451936752941131
163622,120,0.1972717951666166
179073,84,0.16919848952043862
179075,84,0.16919848952043862
188870,155,0.3450500719435488
129636,675,0.3154969614303528
9932,1597,0.298034261615368
167943,1689,0.3563066516518319
186334,829,0.3042748544689976
129615,73,0.25216314248107485
188901,73,0.25216314248107485
134799,1085,0.4222342645050972
107610,36,0.2595958185536057
108749,144,0.3110101723630803
149505,453,0.28597483990662675
107612,76,0.2186369775536836
117292,76,0.2186369775536836
17617,1772,0.3319596872727679
79532,1378,0.3187204548862978
76108,1084,0.3496212728400529
56731,1264,0.340303909800851
134250,1509,0.23830292833562558
173864,2383,0.23559614609272767
173866,1505,0.21035458023856535
173865,1075,0.2239724016973313
108253,482,0.25309303034417363
115426,357,0.4970905535633652
115459,108,0.34937293897938354
95164,765,0.40694454633299665
147253,36,0.23472354218452032
105148,255,0.28719681556543464
107434,72,0.35296552917693014
111750,36,0.23472354218452032
170155,288,0.3059512499886435
113821,1879,0.33871953664970955
129657,2309,0.33723253699655853
129656,2015,0.3385674350860732
133555,2023,0.32910387398297125
128261,285,0.40914653484992286
84148,1635,0.45637789511149496
164464,325,0.3671270533215693
151447,1484,0.4354028961524472
151446,305,0.31848168027600227
160992,629,0.31040364810134996
167377,305,0.33731251581309774
188953,155,0.2898271651481321
139743,1553,0.36204972389702156
145478,1007,0.3240480595491537
188954,1239,0.32476110383575796
91331,651,0.28023261334249194
173988,106,0.21016319023523955
173808,753,0.2907641104485172
176929,71,0.17914055710979118
173908,108,0.19202024974627976
173909,71,0.18700506623687918
167103,807,0.4175547084358766
167104,263,0.2677541998807762
54520,306,0.27089658959215607
113176,495,0.3163977232852465
127731,412,0.26563617863512673
114032,36,0.2052534369489889
127730,180,0.44005943872712855
147803,369,0.3275793674864781
188859,72,0.20345881815533398
188861,72,0.20345881815533398
188882,36,0.2074733764451906
188883,36,0.2074733764451906
103359,72,0.22363924939340754
154569,36,0.1845098084477923
112753,36,0.1845098084477923
74741,72,0.24099042181170183
105145,36,0.1845098084477923
141331,36,0.1845098084477923
61269,36,0.1845098084477923
109459,36,0.1845098084477923
116977,523,0.35337682308018714
127919,1347,0.2858084069554009
147634,1204,0.3060743381438932
153422,331,0.25952080881137296
136413,1073,0.23460481270570493
136410,505,0.22991660386984095
174207,108,0.2691247496989801
8435,2054,0.4040141091022112
20261,144,0.4506528881492501
104721,72,0.15588681163639226
104718,1566,0.4489942354138656
104719,72,0.15588681163639226
149101,908,0.28036849364603156
173529,477,0.20567896649193862
173544,432,0.20813072943260927
173545,432,0.20813072943260927
145834,108,0.33494777054106384
145477,252,0.3532846381242016
173292,215,0.2575814713369152
173294,108,0.24335959586026662
173548,144,0.26047737450758773
188829,180,0.2841274485336476
106582,72,0.1601425004001142
174472,108,0.2048204994523905
185941,72,0.1601425004001142
188948,72,0.20495242740483066
7008,4306,0.7138606845800042
27822,3215,0.7611324596268274
28751,3774,0.7726616427887051
20691,1584,0.718391642699519
2421,3238,0.664207821551518
34909,1507,0.5835375789002645
8532,2728,0.6334882286796533
21952,2853,0.6558779821742643
19992,2235,0.6366240967740023
58842,2001,0.6402950334751715
11179,1392,0.6531171504617862
44650,1637,0.6412940465011747
31184,1861,0.6664635774998001
23537,1021,0.6248816908489749
27879,1139,0.5909567479950799
1907,1146,0.6048301320724472
21889,878,0.6065682668112392
28763,1786,0.5871169355054355
32489,1699,0.5923089863706359
32490,1629,0.5975405159867635
23338,1856,0.5894807987462647
5007,1998,0.6151969259059947
7737,1841,0.615725949502618
29487,2331,0.600181370988619
39152,2144,0.614778644630194
1352,1464,0.6186875942704667
27436,1042,0.6280479913135731
7551,2130,0.6339818504120301
19510,2275,0.6148521292106163
66828,3467,0.5493516485681511
66829,1360,0.495885932112249
66830,1424,0.5119780467210308
79247,1119,0.5086169170307883
172416,1263,0.5143231565053291
1756,1897,0.5089825483235334
71752,1759,0.5620646015550724
59147,2174,0.5657721238986837
78135,1155,0.5213213515083716
51725,1545,0.5232341581766761
51734,964,0.5964179792207848
51774,1498,0.5521602870538049
106617,2842,0.6218736814825319
32979,3319,0.6257545404688347
96304,5132,0.6014854407562468
101397,1417,0.6305470280518887
16802,1555,0.6270621440890042
93713,1396,0.5999003505911481
7923,603,0.6239847998311306
14868,2891,0.5626197796664381
25370,329,0.6318055584790512
25373,937,0.6006871160001827
22906,1765,0.5656408820344835
98594,3612,0.6087185636050855
26640,6304,0.6234698727385928
84354,5097,0.5975728766514455
144306,2595,0.5872206878641235
4046,1663,0.4632822426997796
7533,1220,0.6091467077910641
6586,1193,0.6151129302711256
20287,1541,0.5038314045477414
10983,1215,0.5918360714432512
10695,1659,0.6803182540896476
40939,1788,0.6299503918187852
2910,2101,0.6046687384596099
19585,2056,0.6034392206463842
27541,1548,0.6216769233155583
17860,1192,0.6442325467912846
15683,1053,0.6611888423561287
57018,1384,0.6554999552767582
16609,1031,0.6565812766168896
35857,1269,0.6600206294318549
21098,824,0.6194134698757
2998,503,0.6747462363575539
18540,1602,0.5754175434123515
33239,1096,0.5933911160521815
30460,735,0.6154140893491634
122937,621,0.5309585458254206
71033,1198,0.5857244011740632
178292,36,0.8041793569882689
21040,622,0.5685050558797117
25654,332,0.5545691910998893
7226,72,0.5987315276128611
1902,3820,0.5986897579697638
121510,3482,0.6026951210603064
46675,3433,0.6477773877046894
31655,3476,0.6444203985051722
24215,2034,0.6475016226939644
128603,4401,0.5344834402668568
47482,1391,0.504205702309958
56647,2093,0.7163400860387813
96330,4318,0.6858470386390088
14786,3056,0.6975773122561121
15595,2797,0.6978991176473195
116713,4529,0.6461593907700672
105369,2321,0.5834623262703842
27603,881,0.5726782630058441
22697,641,0.6235997678715393
189502,641,0.6148026279934409
189871,36,0.8016416750222095
9094,3428,0.6385601484898298
2954,4628,0.6534383966143424
7420,2377,0.6436867130149431
15217,3563,0.6552277216853047
46459,2780,0.6253514726278049
64681,2852,0.6276388429072554
8688,1553,0.5247323638111372
17488,1472,0.5326647303049121
23720,1580,0.5295549960705693
16122,804,0.5431051677773675
39334,2228,0.5616157798070996
37821,1338,0.5438593015964451
69939,633,0.5282220481978672
29657,379,0.41829174454427365
13357,487,0.5107863373682271
33890,632,0.37663945889579353
48319,965,0.6421080722056434
5248,744,0.682189737785754
26101,768,0.6531501464644575
37746,530,0.6994409112678205
28362,143,0.6839545259043142
26500,143,0.6897565308480936
14876,1308,0.6670691868313263
25121,2478,0.6158113098196185
30615,1709,0.662225707680747
60476,1447,0.6449010183043634
18760,608,0.6639031646144499
34936,3636,0.6561926625036828
30879,2181,0.6313880163272513
27240,2293,0.6546493825485247
23594,2178,0.6390107681072416
30357,1659,0.6190006185701233
1387,1543,0.6407443118939952
4307,1179,0.531218290227059
121440,1788,0.562764194902594
93772,1336,0.5410058233582652
96553,1229,0.5366926912446657
24551,2093,0.5100605298811489
132151,963,0.5467927694520336
27701,4419,0.6598933671137347
22331,690,0.6793819707813167
21137,729,0.7136139841938455
15845,2137,0.5694622579897225
13356,771,0.5998047665654582
5909,1062,0.5153510033088987
27815,3098,0.5539503163691971
7429,1610,0.5585960470672066
2221,1266,0.5663099803074528
29720,1368,0.5356853098632702
24341,2026,0.6511410929923084
26173,2074,0.6407308535593775
20700,1223,0.6555028324308517
144,1085,0.596284895563831
56814,1401,0.6361228042409485
8827,1721,0.5507773654571704
24910,1649,0.5528462415032256
27591,1649,0.5527438981148503
14523,1530,0.5580985426012729
32523,232,0.6113711987358602
1369,2167,0.5388092507148928
28426,1887,0.5106175107369569
38440,984,0.5099411525740596
7669,1692,0.48529651710081056
112148,365,0.4927729044659841
11491,317,0.5139504289776278
15157,4010,0.5905550808813741
37362,4117,0.5895467096723549
82347,4552,0.5729726482448094
2857,2693,0.5894884729228733
151412,1264,0.4269201331621122
47545,855,0.7032353259305067
59934,891,0.7099742735007609
67268,891,0.7099742735007609
88842,676,0.7148278316508524
108911,522,0.7111108977714672
83425,567,0.6971518160973279
51751,1620,0.5136356735536973
71846,1831,0.5189985160155169
80113,3451,0.4959675054525684
54668,2927,0.515634798105052
123495,1486,0.47529686553073364
29607,353,0.6330295909791244
13551,2907,0.5628079073713403
43198,2565,0.5439917558600779
28682,2197,0.5402782689011028
12600,947,0.5579561475297478
102913,1338,0.48303639473145377
55041,4513,0.5307560537866681
80571,3940,0.5361300777988258
112660,4969,0.5595001770281057
101418,3190,0.5498861996573694
54899,1533,0.5438565169269527
80569,1714,0.5332616780101735
68508,1611,0.4885632112157409
82841,1384,0.46966220402578324
51871,1439,0.4728782654672345
40352,788,0.44111521490426414
82842,135,0.6500443768462031
6482,3440,0.6800545808321228
59140,1742,0.6182638092576936
58939,616,0.5733809917159575
4742,720,0.5584757477466359
39356,442,0.4974419368541499
127861,4443,0.5832866943406048
22635,1740,0.5962365335671468
130980,1925,0.5822755837895881
95344,743,0.5543418065450846
33282,2372,0.5770059842003211
116737,1092,0.5097610421082612
116735,1788,0.5066949171691008
116736,1106,0.5060722642482253
171906,401,0.4976576513289903
36711,2537,0.6173264733973728
119743,2421,0.4045430599646726
147245,1595,0.46966283678367104
127179,2481,0.42020545266249476
119746,2540,0.4036508778645284
131980,2290,0.40788363071884165
133436,2328,0.4153584949194505
116892,3007,0.5106754656825723
73105,1917,0.5383184130622876
133839,2270,0.5202798895349747
27229,419,0.5010383888133841
144312,1771,0.46357413092938604
27602,1193,0.4749181199069482
176246,559,0.3792386828979282
108288,2214,0.5952401872402651
154521,2812,0.4845136883611775
154522,2336,0.4732333894287393
184252,224,0.44017462865512663
184253,108,0.5035922183233424
10580,2161,0.5631387885767822
24844,1356,0.5948645414495273
24365,3647,0.4996676144950033
74181,3671,0.5102154505679174
34009,3578,0.5120948676306529
39036,2527,0.5177569432023332
10774,2206,0.5126599706173421
69503,2039,0.49816333495758797
11476,689,0.6482518655922265
36125,802,0.5556261546864362
1364,1454,0.5661227491796298
41383,884,0.5854231463711382
17938,1054,0.507030471751909
16571,1382,0.48865982343519554
2952,1463,0.5963882997448006
4414,2067,0.6024465298905637
5719,1579,0.5939449524332244
6867,1192,0.5867363499068415
1050,1040,0.5679590368676011
103317,968,0.5137877416129727
66210,2949,0.5920193252788537
81672,3385,0.5577005563101503
80468,2421,0.6020416059191424
122636,2856,0.5276019880993542
30678,729,0.6363257088915892
7228,872,0.6195593821254219
16549,692,0.6306202131514416
58844,404,0.6759970932623721
3056,185,0.6712243762197089
28656,1362,0.5388400446734766
35787,442,0.4791045642365208
91552,371,0.4704455849204514
115581,370,0.4874267699137183
133118,155,0.5209434260575461
178035,370,0.4756818804047822
133119,335,0.4846355568266641
14511,2166,0.5204904923874661
80572,1900,0.5332810828423945
66169,1799,0.5458935646102766
32047,1645,0.5415529462659208
15262,2058,0.529280114943919
90435,952,0.41032432754826365
41104,2111,0.4800873517599094
57286,2182,0.4790219775082182
57288,1895,0.47415629954538363
155103,1911,0.4821129751890637
155102,1430,0.4873586527770316
137210,1783,0.282886019763648
30424,887,0.44525424313537887
41133,1111,0.47298614556760626
128938,970,0.45555702153096794
42333,466,0.4814404477817182
41135,788,0.46658725016609626
14785,3261,0.5365960208923152
64977,4701,0.524697656654609
60579,3955,0.5213612185352188
139590,2701,0.4982778665676954
140239,2663,0.48706690633534167
